amount,transaction_type,location,time,device_id,label
630.6,ATM,Boston,17,1088,0
2074.08,BillPay,Atlanta,2,1017,0
2469.39,ATM,Atlanta,9,1006,0
2027.41,Online,Atlanta,10,1053,0
2659.38,POS,Los Angeles,18,1066,0
2979.71,Online,Atlanta,13,1092,0
59.52,ATM,Chicago,20,1009,0
2325.83,Cheque,Houston,10,1060,0
4817.86,POS,New York,20,1058,0
2599.97,Online,Houston,3,1058,0
3390.94,BillPay,Miami,23,1068,1
1566.2,Online,Chicago,21,1062,0
3872.22,Cheque,Atlanta,5,1097,0
3866.88,ATM,Los Angeles,16,1007,0
2611.27,POS,San Francisco,21,1077,0
4880.31,BillPay,Boston,18,1054,0
636.5,POS,Seattle,12,1005,0
94.57,BillPay,New York,21,1000,0
3853.09,POS,Houston,9,1055,0
4037.71,ATM,Chicago,10,1096,0
609.83,BillPay,San Francisco,5,1074,0
1335.26,Transfer,Dallas,1,1087,0
97.59,POS,Dallas,0,1009,0
1473.61,POS,Seattle,10,1022,0
3867.98,Online,Dallas,15,1015,1
2594.62,BillPay,Boston,2,1015,0
1747.0,Cheque,Miami,4,1055,0
1864.98,Transfer,Dallas,14,1094,0
16.75,ATM,Seattle,14,1005,0
1506.0,Online,Miami,3,1029,0
3235.83,Transfer,Boston,22,1062,1
4871.23,BillPay,Seattle,3,1000,0
4236.83,Transfer,Dallas,7,1050,1
127.74,POS,Atlanta,6,1088,0
4493.82,POS,New York,16,1045,0
3918.16,Online,Dallas,14,1020,1
3904.08,BillPay,Seattle,4,1098,0
2295.4,BillPay,New York,12,1037,0
1996.05,Transfer,New York,3,1068,0
1521.55,Online,Miami,21,1062,0
337.82,BillPay,Boston,16,1049,0
1148.89,Cheque,Dallas,21,1011,0
1240.55,Cheque,San Francisco,16,1068,0
2425.54,POS,Atlanta,13,1072,0
3739.75,Transfer,Boston,13,1043,1
2374.31,ATM,San Francisco,16,1051,0
298.64,POS,San Francisco,7,1008,0
4789.37,Online,Houston,1,1098,1
4714.19,BillPay,Miami,12,1064,0
3928.1,POS,Los Angeles,21,1009,0
4956.73,ATM,Chicago,15,1045,0
2726.97,ATM,Chicago,15,1099,0
4814.21,Cheque,Miami,5,1057,0
387.27,Online,Miami,21,1036,0
1834.75,POS,San Francisco,23,1051,0
1134.65,Transfer,Miami,3,1098,0
987.21,POS,San Francisco,2,1080,0
712.61,Cheque,Boston,5,1012,0
3115.84,ATM,Los Angeles,3,1005,0
3908.8,Online,Houston,17,1057,1
2895.71,Online,San Francisco,5,1047,0
743.34,Transfer,Miami,4,1031,0
4057.51,Online,New York,8,1010,1
3183.41,Cheque,Dallas,10,1080,0
1946.95,Cheque,Chicago,5,1004,0
3373.91,Cheque,Los Angeles,15,1005,0
1306.93,Online,Dallas,18,1073,0
1732.51,Online,Seattle,10,1096,0
4588.25,Cheque,Miami,20,1093,0
1459.62,Online,San Francisco,14,1020,0
2355.24,Online,Houston,23,1041,1
4451.8,ATM,New York,8,1080,0
3541.53,POS,Houston,23,1026,1
320.39,BillPay,Dallas,18,1002,0
745.04,Online,New York,18,1059,0
49.13,BillPay,Atlanta,23,1092,0
3158.3,BillPay,Chicago,8,1065,0
2243.89,ATM,Miami,22,1092,0
680.03,Online,Seattle,3,1048,0
4790.09,Cheque,Dallas,9,1099,0
2653.0,BillPay,San Francisco,8,1033,0
1217.05,Online,Chicago,18,1036,0
2508.01,Transfer,Seattle,14,1041,0
3401.31,Cheque,Houston,18,1064,0
390.43,Transfer,Chicago,1,1059,0
1380.77,Transfer,Seattle,9,1089,0
4036.76,BillPay,Seattle,18,1000,0
2303.73,Transfer,Houston,16,1058,0
2737.42,ATM,Seattle,19,1003,0
2169.75,ATM,Los Angeles,23,1013,0
229.06,BillPay,New York,20,1017,0
837.09,Online,Los Angeles,1,1033,0
2233.25,POS,Houston,18,1000,0
1053.84,Online,Boston,16,1052,0
259.4,Online,Chicago,17,1021,0
4219.81,Online,Atlanta,16,1079,1
4906.15,Online,San Francisco,1,1060,1
3967.78,Cheque,San Francisco,18,1021,0
4270.39,POS,Dallas,0,1049,0
1217.47,Cheque,Dallas,10,1015,0
4803.53,Transfer,Houston,9,1027,1
992.66,Online,Dallas,4,1091,0
4757.63,ATM,San Francisco,15,1085,0
4974.15,BillPay,Los Angeles,23,1069,1
3561.5,BillPay,Atlanta,4,1088,0
4905.91,Cheque,San Francisco,23,1041,1
2852.0,Cheque,Los Angeles,22,1065,0
1305.11,ATM,Boston,11,1070,0
2190.61,Online,Houston,3,1080,0
2971.87,POS,Miami,22,1034,0
374.68,Transfer,Boston,5,1019,0
3115.49,BillPay,Boston,18,1001,0
4906.08,Transfer,San Francisco,8,1006,1
958.64,POS,Houston,11,1095,0
3965.05,Cheque,New York,14,1048,0
4540.41,BillPay,Seattle,15,1082,0
4719.07,Transfer,Boston,12,1075,1
4801.08,Cheque,Dallas,20,1008,0
2612.08,POS,Los Angeles,23,1026,0
4886.77,Transfer,New York,6,1077,1
3788.98,Online,Houston,22,1001,1
816.74,Cheque,Miami,19,1084,0
2389.73,POS,Atlanta,3,1067,0
3594.47,Transfer,New York,10,1059,1
1244.23,Online,Miami,7,1084,0
3206.67,Online,San Francisco,5,1085,1
3336.34,POS,Chicago,9,1048,0
821.87,ATM,Seattle,6,1001,0
2829.78,BillPay,San Francisco,6,1016,0
3860.42,POS,Houston,3,1082,0
2499.49,Online,Chicago,2,1087,0
70.39,Online,Miami,23,1019,1
55.1,POS,Chicago,6,1075,0
1791.58,ATM,Atlanta,3,1088,0
4631.71,BillPay,Dallas,12,1086,0
1151.1,Transfer,Dallas,19,1097,0
3175.47,POS,San Francisco,16,1031,0
1118.16,BillPay,San Francisco,6,1050,0
1615.13,BillPay,Houston,16,1087,0
4241.73,Cheque,Houston,3,1041,0
3647.02,Online,Los Angeles,10,1062,1
486.04,Transfer,Atlanta,2,1088,0
2149.22,POS,Houston,10,1060,0
155.56,Online,Boston,2,1061,0
2409.64,Cheque,Atlanta,11,1002,0
3315.55,Cheque,Los Angeles,0,1088,0
601.33,Online,Dallas,3,1091,0
1451.54,ATM,New York,13,1075,0
1995.2,BillPay,Los Angeles,0,1025,0
4598.46,POS,Los Angeles,13,1047,0
4966.34,POS,San Francisco,12,1007,0
234.11,POS,Seattle,12,1004,0
3807.43,Online,Chicago,23,1010,1
1864.9,ATM,Dallas,14,1041,0
1968.37,Transfer,Miami,16,1098,0
3773.78,Cheque,Miami,11,1090,0
4592.95,Online,Houston,21,1040,1
4755.13,Transfer,Dallas,22,1018,1
2889.84,Cheque,Boston,13,1047,0
1792.03,Cheque,Houston,11,1052,0
3939.87,ATM,Houston,17,1054,0
1262.5,BillPay,Los Angeles,3,1060,0
2824.73,POS,Dallas,13,1031,0
1799.31,Transfer,Chicago,18,1045,0
3286.59,Online,Houston,12,1091,1
1209.59,Transfer,Seattle,22,1035,0
966.05,BillPay,Atlanta,17,1017,0
4592.01,POS,Boston,10,1073,0
518.0,Transfer,Boston,5,1095,0
2534.73,BillPay,Houston,8,1017,0
1112.06,Online,Seattle,11,1011,0
204.26,ATM,Atlanta,18,1071,0
189.73,Cheque,New York,13,1096,0
884.36,Online,San Francisco,14,1045,0
4335.18,POS,San Francisco,10,1054,0
1419.57,Cheque,San Francisco,5,1037,0
4752.79,Online,Los Angeles,13,1077,1
2912.3,Online,Boston,2,1001,0
2188.7,Online,Miami,18,1008,0
2904.64,Online,Miami,19,1004,0
2588.32,Cheque,Los Angeles,10,1097,0
3796.29,POS,Houston,23,1018,1
1419.66,BillPay,Dallas,16,1070,0
1771.72,Transfer,Dallas,16,1038,0
4471.53,ATM,San Francisco,22,1041,0
4732.82,Transfer,Dallas,2,1016,1
4463.87,Transfer,Houston,13,1062,1
2103.05,ATM,New York,6,1089,0
3904.02,Cheque,Los Angeles,18,1045,0
2386.92,POS,New York,2,1090,0
2492.72,ATM,Boston,1,1091,0
1031.35,POS,Dallas,16,1019,0
2959.74,Cheque,Atlanta,8,1069,0
938.82,Transfer,San Francisco,21,1007,0
1664.51,POS,Los Angeles,5,1095,0
4276.6,Cheque,San Francisco,23,1018,1
1043.31,Cheque,Dallas,20,1031,0
365.08,BillPay,Chicago,8,1018,0
354.35,ATM,Dallas,4,1023,0
4704.51,BillPay,Los Angeles,1,1023,0
2539.53,Transfer,Miami,21,1055,0
2052.97,ATM,Los Angeles,14,1080,0
4056.28,Transfer,Seattle,8,1017,1
4180.77,BillPay,Atlanta,18,1011,0
1667.63,Cheque,Dallas,9,1040,0
3471.15,Transfer,Seattle,3,1086,1
3857.9,ATM,Miami,9,1047,0
3276.71,ATM,Houston,7,1081,0
766.46,Transfer,Houston,21,1063,0
4380.66,ATM,Atlanta,12,1015,0
2700.08,Cheque,Boston,6,1079,0
1419.54,Cheque,Atlanta,6,1099,0
2131.89,ATM,Atlanta,3,1022,0
197.48,Transfer,Atlanta,14,1085,0
648.06,BillPay,Atlanta,11,1038,0
3830.08,ATM,Atlanta,15,1032,0
10.06,ATM,New York,5,1023,0
2088.66,ATM,Miami,8,1060,0
2617.33,ATM,Los Angeles,2,1054,0
282.63,Transfer,Dallas,7,1060,0
4865.66,BillPay,Seattle,6,1083,0
1138.37,BillPay,Atlanta,3,1096,0
1527.95,POS,Boston,12,1094,0
1526.67,ATM,San Francisco,18,1039,0
1159.78,ATM,Dallas,6,1057,0
17.35,POS,San Francisco,9,1071,0
3649.43,BillPay,Seattle,11,1073,0
4834.56,Online,Seattle,2,1000,1
1129.22,Cheque,Dallas,23,1084,0
3318.61,Online,Boston,11,1024,1
3712.06,BillPay,New York,18,1095,0
4243.64,ATM,Houston,14,1052,0
2118.92,Online,Seattle,7,1060,0
1521.63,Transfer,Boston,11,1045,0
1633.22,Transfer,Seattle,19,1073,0
3565.98,POS,Chicago,5,1059,0
4085.73,BillPay,Houston,9,1050,0
916.25,BillPay,Seattle,1,1072,0
1861.0,Online,Boston,23,1083,1
4510.68,ATM,Seattle,12,1047,0
4035.4,BillPay,San Francisco,6,1083,0
4924.44,Online,Dallas,7,1039,1
3773.7,Online,Dallas,22,1006,1
1972.04,Cheque,Seattle,15,1074,0
2957.28,Cheque,Boston,10,1084,0
3308.46,BillPay,San Francisco,3,1018,0
401.49,Online,New York,16,1014,0
2727.04,POS,New York,15,1069,0
3549.51,POS,San Francisco,18,1060,0
844.93,Cheque,Los Angeles,22,1055,0
3905.35,BillPay,Boston,10,1009,0
2923.03,ATM,New York,6,1045,0
4761.59,POS,Los Angeles,12,1079,0
221.69,POS,Boston,18,1074,0
1333.98,Cheque,San Francisco,16,1056,0
3011.75,Cheque,Atlanta,21,1034,0
1489.83,BillPay,Los Angeles,12,1071,0
3574.98,Cheque,Los Angeles,11,1091,0
3797.44,Transfer,Seattle,6,1002,1
521.55,Online,Miami,0,1065,0
2574.13,POS,Miami,0,1052,0
2549.36,Transfer,Boston,19,1077,0
1852.71,ATM,Seattle,22,1051,0
4665.3,Transfer,Dallas,13,1092,1
4139.26,BillPay,Houston,14,1052,0
3489.07,ATM,Atlanta,10,1053,0
3574.49,ATM,Houston,23,1046,1
2313.96,Cheque,Los Angeles,8,1002,0
4605.76,Transfer,Chicago,16,1064,1
3476.03,BillPay,New York,3,1014,0
3647.62,POS,New York,19,1083,0
4309.84,Cheque,Seattle,18,1085,0
1377.62,Transfer,Miami,6,1033,0
4037.28,POS,Chicago,0,1049,0
984.25,Transfer,Seattle,8,1032,0
1733.26,Cheque,Los Angeles,12,1072,0
1684.7,POS,Chicago,23,1002,0
4892.84,Cheque,New York,1,1001,0
4284.12,Transfer,Boston,1,1003,1
3508.84,ATM,Los Angeles,23,1015,1
3638.01,Online,Seattle,14,1053,1
2814.74,ATM,Dallas,16,1032,0
4735.98,Cheque,San Francisco,12,1008,0
2486.33,Cheque,Los Angeles,6,1056,0
1908.78,Cheque,Los Angeles,8,1039,0
823.55,POS,Dallas,11,1051,0
3933.17,BillPay,Atlanta,2,1081,0
3674.88,Cheque,Boston,22,1015,0
1927.93,ATM,Dallas,21,1007,0
135.72,Online,Houston,14,1086,0
4196.6,Cheque,Houston,6,1059,0
66.98,Cheque,Los Angeles,22,1035,0
3521.46,Cheque,Atlanta,0,1002,0
4851.58,POS,New York,13,1014,0
2193.93,Cheque,Atlanta,18,1096,0
1182.52,ATM,Houston,15,1081,0
3527.31,Transfer,Atlanta,9,1022,1
4087.47,BillPay,Atlanta,0,1002,0
2736.69,Cheque,Boston,4,1029,0
4835.51,POS,Los Angeles,2,1044,0
267.83,ATM,Boston,16,1016,0
2528.93,Cheque,New York,17,1057,0
3595.09,POS,New York,20,1057,0
4314.58,Transfer,Houston,18,1095,1
904.49,Online,Seattle,21,1056,0
4002.02,Cheque,Dallas,21,1006,0
2768.01,ATM,Miami,17,1038,0
1988.8,POS,Los Angeles,15,1077,0
667.26,POS,Seattle,1,1057,0
4327.83,Cheque,Los Angeles,14,1055,0
794.79,POS,Dallas,12,1014,0
1555.84,Online,Dallas,12,1043,0
1457.33,POS,Chicago,15,1011,0
4358.36,BillPay,Boston,7,1007,0
3366.79,BillPay,Houston,10,1079,0
3985.44,POS,Chicago,7,1040,0
1259.83,Cheque,New York,21,1033,0
3128.12,BillPay,Miami,9,1045,0
2863.01,ATM,Houston,22,1087,0
4165.82,BillPay,New York,0,1028,0
4531.37,POS,Atlanta,11,1015,0
70.66,Cheque,Boston,8,1004,0
3373.36,Transfer,Boston,4,1004,1
268.66,Cheque,Boston,8,1029,0
2748.8,Cheque,Chicago,15,1049,0
1445.29,Cheque,San Francisco,17,1004,0
1540.82,ATM,Seattle,7,1012,0
1771.26,Online,Dallas,22,1098,0
3110.25,POS,Miami,10,1048,0
1676.91,Online,Dallas,19,1088,0
3666.17,Transfer,San Francisco,18,1049,1
2028.59,Online,Atlanta,3,1013,0
351.08,POS,Atlanta,19,1045,0
3920.96,POS,Atlanta,9,1089,0
1435.93,Transfer,Houston,23,1081,1
2169.51,POS,New York,12,1083,0
3430.36,Transfer,New York,19,1033,1
1668.96,Transfer,Atlanta,13,1070,0
292.36,POS,Miami,20,1046,0
1875.87,BillPay,Chicago,1,1059,0
4722.8,Transfer,Miami,3,1073,1
3212.25,POS,Miami,6,1078,0
3360.68,BillPay,New York,18,1080,0
3165.09,Transfer,Boston,16,1010,1
1002.97,BillPay,Miami,15,1097,0
2097.49,ATM,Miami,12,1090,0
3757.19,Cheque,Dallas,23,1084,1
515.85,ATM,Boston,23,1094,0
1396.49,BillPay,New York,21,1049,0
1388.83,Transfer,Chicago,22,1003,0
2165.77,POS,Seattle,17,1040,0
4902.04,Online,New York,20,1058,1
346.84,POS,New York,11,1059,0
2598.32,Online,Miami,22,1080,0
905.03,Online,Dallas,0,1061,0
4853.68,Transfer,San Francisco,14,1083,1
575.38,BillPay,Atlanta,2,1024,0
2023.97,POS,Los Angeles,5,1086,0
3692.05,BillPay,Dallas,13,1078,0
3525.73,ATM,San Francisco,22,1032,0
2119.42,Transfer,Miami,5,1018,0
1739.16,Transfer,Miami,0,1056,0
1994.09,ATM,Chicago,19,1014,0
1328.74,POS,San Francisco,5,1040,0
1034.61,Cheque,Houston,7,1068,0
2420.37,ATM,Atlanta,14,1079,0
1349.98,POS,Los Angeles,13,1059,0
1444.43,Online,Chicago,15,1095,0
3287.21,Transfer,Dallas,19,1021,1
4843.0,POS,Dallas,22,1042,0
3022.15,BillPay,San Francisco,15,1031,0
394.13,BillPay,Atlanta,18,1012,0
387.16,Transfer,Atlanta,23,1037,1
4757.6,ATM,Dallas,0,1025,0
1493.48,Cheque,Houston,3,1080,0
469.41,ATM,Miami,23,1004,0
2999.23,POS,Atlanta,9,1048,0
3122.01,ATM,San Francisco,19,1096,0
3246.04,Transfer,Dallas,17,1090,1
1344.34,POS,Miami,1,1004,0
85.4,Online,Boston,3,1070,0
4825.43,ATM,New York,14,1047,0
1261.96,ATM,Miami,3,1017,0
3383.37,Cheque,Atlanta,15,1094,0
3536.08,POS,New York,14,1005,0
3053.94,BillPay,Atlanta,17,1065,0
1571.41,ATM,San Francisco,6,1076,0
1362.77,Transfer,Seattle,14,1041,0
2992.36,ATM,Miami,21,1051,0
4331.82,Cheque,New York,10,1010,0
4734.2,Online,San Francisco,18,1025,1
538.47,Cheque,Atlanta,7,1020,0
782.59,ATM,Miami,23,1065,0
4724.23,BillPay,San Francisco,0,1039,0
3685.31,ATM,Atlanta,2,1055,0
4416.14,POS,Seattle,4,1050,0
1021.14,ATM,Seattle,17,1019,0
2942.05,BillPay,Los Angeles,11,1080,0
3508.69,POS,Chicago,11,1079,0
3403.76,Transfer,San Francisco,20,1056,1
2046.68,POS,Chicago,18,1004,0
86.82,Cheque,Los Angeles,8,1013,0
2918.8,Online,Houston,10,1023,0
1272.98,Cheque,Miami,16,1067,0
2256.77,POS,Atlanta,15,1051,0
4788.33,Transfer,Dallas,3,1047,1
2001.19,ATM,Chicago,9,1087,0
4200.61,POS,Chicago,21,1046,0
950.82,Cheque,San Francisco,14,1059,0
3365.58,POS,Miami,18,1072,0
4885.26,POS,San Francisco,2,1002,0
518.45,POS,Seattle,20,1008,0
51.52,Transfer,Chicago,22,1081,0
2173.58,BillPay,Miami,4,1099,0
472.2,BillPay,Boston,10,1082,0
3744.44,POS,Houston,23,1023,1
4573.6,Transfer,Atlanta,4,1003,1
2175.76,Transfer,Los Angeles,6,1008,0
1300.97,POS,Houston,5,1096,0
2177.67,Cheque,Los Angeles,12,1000,0
3620.0,Cheque,Chicago,1,1034,0
55.18,Online,Houston,18,1073,0
2951.38,POS,Houston,10,1011,0
3070.33,Online,Atlanta,19,1017,1
3192.06,Cheque,Dallas,4,1077,0
1217.69,Cheque,Atlanta,8,1009,0
3573.12,POS,San Francisco,5,1073,0
466.04,Online,Dallas,16,1017,0
1004.36,Online,Houston,18,1023,0
4388.58,POS,Dallas,22,1000,0
3696.23,Online,Dallas,7,1093,1
78.59,ATM,San Francisco,6,1078,0
1249.4,Cheque,Miami,4,1071,0
1079.89,BillPay,Chicago,14,1098,0
1361.32,Transfer,Miami,9,1081,0
1245.32,Online,Chicago,23,1015,1
322.01,Online,Miami,15,1084,0
2300.11,Transfer,Miami,8,1014,0
3666.34,Online,Los Angeles,6,1061,1
3037.59,Transfer,Dallas,10,1004,1
3367.63,POS,Seattle,8,1044,0
414.93,ATM,San Francisco,16,1051,0
4757.94,ATM,Miami,8,1070,0
4194.07,Cheque,Houston,2,1006,0
4027.4,BillPay,Boston,21,1026,0
4116.69,Online,Los Angeles,7,1088,1
4664.23,BillPay,Boston,18,1085,0
2725.83,POS,New York,19,1012,0
1009.41,ATM,Atlanta,15,1016,0
3087.75,POS,New York,6,1043,0
3716.98,POS,Chicago,6,1012,0
3692.21,Online,Miami,19,1089,1
2612.03,POS,San Francisco,12,1072,0
351.61,ATM,Houston,2,1004,0
1861.85,BillPay,Seattle,11,1032,0
4604.63,ATM,Seattle,23,1003,1
2926.4,Online,Los Angeles,7,1091,0
2696.28,ATM,Los Angeles,12,1025,0
1351.58,Transfer,Los Angeles,19,1067,0
1848.56,BillPay,Los Angeles,15,1015,0
4477.78,Transfer,Dallas,6,1021,1
3335.65,Transfer,Miami,3,1035,1
3939.06,Cheque,Boston,11,1057,0
2277.18,Online,Miami,16,1054,0
3154.93,POS,Miami,0,1034,0
1249.43,Transfer,New York,16,1024,0
3530.25,ATM,San Francisco,1,1071,0
2143.73,POS,Houston,5,1080,0
2218.3,ATM,Chicago,11,1060,0
3250.12,ATM,San Francisco,10,1017,0
4682.04,POS,Los Angeles,20,1057,0
329.39,POS,Boston,10,1075,0
4125.47,ATM,New York,17,1056,0
1468.99,Online,Dallas,7,1096,0
2225.16,BillPay,Boston,6,1086,0
119.35,Cheque,New York,13,1062,0
1512.22,BillPay,Atlanta,15,1011,0
2518.13,Online,Dallas,11,1010,0
290.32,Cheque,Los Angeles,8,1012,0
2460.57,POS,Chicago,19,1034,0
4636.28,Cheque,Los Angeles,22,1026,0
535.91,ATM,Boston,20,1088,0
3824.56,BillPay,Los Angeles,15,1066,0
2054.26,Cheque,Atlanta,20,1088,0
3279.32,ATM,Los Angeles,18,1044,0
1308.58,Online,New York,15,1073,0
805.87,Cheque,Seattle,8,1080,0
810.71,ATM,Los Angeles,12,1066,0
361.75,Online,Atlanta,4,1021,0
936.38,POS,Miami,21,1077,0
3324.45,Online,Miami,18,1090,1
4409.64,Online,Chicago,9,1041,1
4072.49,BillPay,Chicago,6,1019,0
3428.82,ATM,Chicago,8,1047,0
561.05,Cheque,San Francisco,13,1017,0
1453.05,BillPay,Houston,14,1076,0
1555.94,Transfer,Chicago,12,1069,0
1257.29,Online,Los Angeles,9,1073,0
2579.88,Transfer,Chicago,13,1092,0
2682.41,BillPay,Houston,20,1005,0
1790.86,ATM,San Francisco,22,1038,0
1775.41,BillPay,Houston,11,1010,0
4144.49,ATM,Boston,18,1024,0
3948.57,ATM,Chicago,5,1093,0
1545.9,POS,Chicago,11,1054,0
4569.8,Online,Chicago,23,1083,1
4764.55,BillPay,Boston,12,1057,0
1640.45,ATM,Houston,7,1036,0
1778.58,BillPay,New York,15,1015,0
2533.11,BillPay,Los Angeles,1,1094,0
4706.19,ATM,Atlanta,21,1092,0
4382.83,Cheque,Los Angeles,6,1069,0
521.81,Transfer,Chicago,11,1092,0
1969.73,Online,San Francisco,6,1095,0
2771.32,Online,Boston,18,1072,0
2520.63,Cheque,New York,13,1036,0
977.38,POS,Dallas,8,1052,0
4295.5,Cheque,New York,17,1086,0
3387.93,POS,Atlanta,10,1015,0
4191.16,POS,Los Angeles,15,1017,0
4295.23,Cheque,Chicago,18,1018,0
3744.3,Online,Seattle,10,1043,1
2201.66,Transfer,Dallas,17,1001,0
3056.63,Online,Chicago,10,1057,1
810.22,Online,Boston,3,1009,0
3371.49,Online,Dallas,17,1075,1
904.47,Cheque,Atlanta,18,1045,0
3472.81,Cheque,Seattle,12,1081,0
1155.69,Cheque,Houston,3,1018,0
596.58,Online,Houston,9,1037,0
834.77,Transfer,Houston,21,1036,0
19.94,POS,San Francisco,4,1090,0
3596.51,BillPay,Houston,2,1077,0
3664.68,POS,Miami,15,1044,0
2579.52,POS,Dallas,7,1033,0
815.2,BillPay,Seattle,23,1001,0
426.94,Online,Boston,6,1043,0
105.45,Transfer,Miami,18,1096,0
837.08,Transfer,Miami,13,1082,0
4455.37,POS,Seattle,14,1026,0
1215.27,BillPay,Boston,16,1047,0
1777.81,ATM,Dallas,20,1093,0
535.67,Online,Los Angeles,0,1006,0
1119.58,POS,Chicago,5,1026,0
2600.93,Transfer,Los Angeles,22,1084,0
3042.69,Cheque,Atlanta,14,1070,0
1234.31,Cheque,Seattle,11,1088,0
298.08,BillPay,Los Angeles,20,1017,0
1961.25,BillPay,Los Angeles,19,1032,0
1178.67,POS,Los Angeles,1,1032,0
1105.57,ATM,Houston,4,1095,0
4799.72,Transfer,New York,8,1024,1
3085.34,POS,Los Angeles,19,1013,0
2788.82,ATM,Chicago,13,1037,0
2084.72,BillPay,Seattle,17,1037,0
2150.43,Cheque,Atlanta,21,1003,0
2709.12,Online,New York,7,1061,0
3485.18,Cheque,San Francisco,1,1081,0
3513.71,Transfer,Chicago,8,1009,1
866.75,Transfer,Chicago,6,1034,0
2505.56,Cheque,Houston,17,1098,0
2065.67,Cheque,Houston,15,1022,0
4353.93,ATM,Seattle,20,1088,0
3160.78,POS,Chicago,4,1064,0
2667.2,BillPay,Boston,22,1081,0
585.82,ATM,Boston,14,1078,0
3032.13,Online,Seattle,4,1024,1
594.85,Cheque,Los Angeles,10,1095,0
1692.66,Online,Miami,21,1052,0
722.78,Online,San Francisco,13,1083,0
3463.45,ATM,Atlanta,18,1016,0
1039.2,BillPay,Houston,2,1056,0
1965.38,Transfer,Atlanta,23,1074,1
4479.42,POS,Miami,9,1076,0
1029.54,Transfer,Dallas,5,1088,0
2543.95,BillPay,Seattle,2,1019,0
2102.17,Transfer,Los Angeles,1,1024,0
100.44,Cheque,New York,12,1041,0
3965.86,Cheque,Los Angeles,17,1044,0
354.54,ATM,Chicago,1,1030,0
2376.53,Online,Los Angeles,14,1064,0
2807.78,BillPay,Chicago,4,1051,0
3145.85,BillPay,Atlanta,14,1079,0
3446.27,Transfer,Dallas,20,1091,1
1273.83,ATM,Houston,16,1020,0
59.79,Transfer,Dallas,1,1029,0
3619.98,Transfer,Chicago,17,1002,1
2682.93,BillPay,New York,14,1097,0
4182.23,Transfer,Miami,19,1069,1
4108.73,Online,Atlanta,22,1042,1
4218.2,Transfer,Atlanta,2,1028,1
2430.62,Online,Los Angeles,4,1002,0
1674.81,BillPay,Houston,10,1057,0
3959.88,ATM,Los Angeles,8,1032,0
2261.96,Cheque,Los Angeles,4,1074,0
925.38,Online,Chicago,0,1044,0
4276.32,ATM,Miami,13,1068,0
4413.97,ATM,Houston,4,1031,0
2336.89,Online,Los Angeles,7,1081,0
387.74,BillPay,Atlanta,20,1083,0
1945.25,POS,Los Angeles,13,1051,0
4019.65,ATM,San Francisco,15,1063,0
4509.85,ATM,Seattle,5,1039,0
1025.33,BillPay,Atlanta,7,1091,0
344.2,BillPay,San Francisco,1,1012,0
4387.98,Transfer,Seattle,18,1089,1
1953.13,BillPay,New York,8,1079,0
2713.39,ATM,San Francisco,4,1088,0
4840.65,Online,Chicago,4,1073,1
342.16,POS,New York,18,1028,0
3245.11,Transfer,Boston,3,1062,1
379.79,Online,Houston,15,1083,0
1883.59,POS,Atlanta,15,1025,0
4021.03,POS,Boston,15,1095,0
2173.03,POS,Atlanta,6,1058,0
4985.94,Cheque,Houston,17,1048,0
2799.71,Online,Houston,23,1052,1
1612.6,Transfer,Atlanta,20,1087,0
1108.36,Transfer,Houston,0,1030,0
1759.1,POS,San Francisco,2,1011,0
1868.94,Online,Dallas,20,1057,0
352.88,Cheque,Miami,7,1035,0
1854.18,POS,Atlanta,0,1009,0
2326.55,BillPay,Boston,6,1005,0
3616.46,Transfer,Boston,6,1006,1
3287.08,ATM,Houston,7,1030,0
3546.74,POS,Atlanta,18,1090,0
51.73,BillPay,Dallas,16,1071,0
1096.16,Transfer,Dallas,10,1002,0
3311.8,Cheque,Miami,14,1046,0
2425.11,Online,San Francisco,8,1084,0
36.51,Transfer,Miami,16,1000,0
4024.43,Online,Chicago,10,1044,1
3866.32,Online,Boston,5,1053,1
2746.61,Cheque,Dallas,8,1049,0
341.65,Cheque,Houston,17,1078,0
3834.91,POS,Dallas,19,1006,0
2922.73,POS,Dallas,1,1062,0
3911.98,Transfer,Seattle,3,1014,1
3761.22,Cheque,Boston,17,1088,0
4016.98,BillPay,Chicago,0,1066,0
2594.86,Transfer,Miami,10,1029,0
710.22,ATM,Chicago,2,1077,0
3359.08,Online,Seattle,7,1067,1
3106.16,Online,San Francisco,4,1035,1
3713.84,POS,Chicago,19,1066,0
857.71,BillPay,Dallas,20,1004,0
982.93,Cheque,New York,21,1024,0
4453.14,Cheque,Atlanta,21,1094,0
3752.39,POS,Chicago,4,1010,0
4542.06,ATM,Atlanta,10,1071,0
3795.99,Transfer,Seattle,11,1089,1
2989.8,Transfer,Chicago,21,1065,0
3274.12,BillPay,Chicago,8,1027,0
4446.75,POS,Los Angeles,20,1059,0
2898.25,POS,Dallas,12,1009,0
3165.63,ATM,Houston,21,1049,0
790.82,Transfer,Atlanta,19,1038,0
2374.87,POS,San Francisco,2,1036,0
3584.82,Cheque,Los Angeles,12,1062,0
1362.0,BillPay,Dallas,21,1060,0
1019.25,Transfer,Seattle,10,1084,0
1576.0,ATM,Atlanta,10,1091,0
1215.09,BillPay,Miami,20,1037,0
1082.41,Online,Seattle,19,1032,0
2130.01,Cheque,Houston,20,1074,0
4540.11,ATM,Atlanta,6,1044,0
2540.23,BillPay,Seattle,16,1043,0
